reporting_year,lea_code,lea_name,school_code,school_name,sbe_region,grade_span,title_1,missed_days,subgroup,spg_grade,spg_score,ach_score,eg_score,eg_status,eg_index,rd_spg_grade,rd_spg_score,rdgs_ach_score,rd_eg_score,rd_eg_status,rd_eg_index,ma_spg_grade,ma_spg_score,mags_ach_score,ma_eg_score,ma_eg_status,ma_eg_index,aaa_score,scgs_score,elp_score,cgrs_score,bi_score,awa_score,mcr_score,asm_option,k2_feeder,use_3yr,use_alt_weight
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,WHTE,B,74,69.8,90.9,Exceeded,4.57,N/A,,,,,,N/A,,,,,,66.5,92.3,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,EDS,B,70,65.1,90.5,Exceeded,4.34,N/A,,,,,,N/A,,,,,,60.9,88.1,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590340,Old Fort Elementary School,Northwest,PK-05,Y,0,SWD,F,37,25,85.1,Exceeded,2.06,N/A,,,,,,N/A,,,,,,25,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,ALL,C,63,60.2,73.2,Met,-1.36,C,63,59.7,75,Met,-1,C,56,53.2,68.9,NotMet,-2.22,56.5,84.5,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,HISP,F,25,25,,,,N/A,,,,,,N/A,,,,,,25,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,WHTE,C,66,63.8,72.7,Met,-1.46,N/A,,,,,,N/A,,,,,,61,82.6,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,EDS,C,56,51.6,72.4,Met,-1.51,N/A,,,,,,N/A,,,,,,46.3,78.6,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,ELS,F,28,28.1,,,,N/A,,,,,,N/A,,,,,,28.1,,,,,,,,,,
2019,590,McDowell County Schools,590344,Pleasant Gardens Elementary School,Northwest,PK-05,Y,0,SWD,F,26,14.5,73.3,Met,-1.34,N/A,,,,,,N/A,,,,,,14.5,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,ALL,C,60,54.5,80.1,Met,0.07,C,60,53.4,84.8,Met,1.92,D,53,48.9,68.2,NotMet,-2.36,51.1,73.2,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,HISP,D,48,40,80.1,Met,0.06,N/A,,,,,,N/A,,,,,,40,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,WHTE,C,60,55,80.7,Met,0.3,N/A,,,,,,N/A,,,,,,52,71.4,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,EDS,D,53,45.5,83,Met,1.2,N/A,,,,,,N/A,,,,,,42.1,64.6,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,ELS,F,36,36.1,,,,N/A,,,,,,N/A,,,,,,36.1,,,,,,,,,,
2019,590,McDowell County Schools,590352,West Marion Elementary School,Northwest,PK-05,Y,0,SWD,F,33,20.9,81.4,Met,0.57,N/A,,,,,,N/A,,,,,,20.9,,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,ALL,C,68,60.9,95.6,Exceeded,7.39,C,62,56.8,82.2,Met,0.91,C,68,59.6,100,Exceeded,10.09,58.2,78.4,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,BLCK,D,48,47.5,,,,N/A,,,,,,N/A,,,,,,47.5,,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,HISP,C,56,49.5,82.5,Met,1.01,N/A,,,,,,N/A,,,,,,46.8,62.5,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,MULT,C,61,55.4,85.6,Exceeded,2.25,N/A,,,,,,N/A,,,,,,55.4,,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,WHTE,B,70,63.3,95,Exceeded,7.01,N/A,,,,,,N/A,,,,,,60.5,82.5,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,EDS,C,60,52.5,90.8,Exceeded,4.5,N/A,,,,,,N/A,,,,,,50.1,68.6,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,ELS,D,41,30.9,83.1,Met,1.25,N/A,,,,,,N/A,,,,,,30.9,,,,,,,,,,
2019,590,McDowell County Schools,590356,West McDowell Middle School,Northwest,06-08,,0,SWD,F,34,21.1,86.2,Exceeded,2.51,N/A,,,,,,N/A,,,,,,17.2,45.2,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,ALL,C,67,66.2,71.3,Met,-1.74,B,71,69.9,77.8,Met,-0.44,D,54,52.7,58.9,NotMet,-4.64,61.3,93.9,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,HISP,D,44,44.4,,,,N/A,,,,,,N/A,,,,,,44.4,,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,WHTE,C,67,68.7,59,NotMet,-4.55,N/A,,,,,,N/A,,,,,,64.1,>95,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,EDS,C,64,61.6,75.5,Met,-0.89,N/A,,,,,,N/A,,,,,,55.6,91.7,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,590,McDowell County Schools,590393,Foothills Community School,Northwest,06-08,,0,SWD,F,38,26,86.7,Exceeded,2.68,N/A,,,,,,N/A,,,,,,26,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,ALL,C,61,56.2,77.7,Met,-0.45,D,48,40.1,77.3,Met,-0.54,C,65,64.4,67.5,NotMet,-2.49,52.2,75.2,57.7,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,ASIA,C,57,50.9,80.4,Met,0.17,N/A,,,,,,N/A,,,,,,50,,53.1,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,BLCK,C,56,51.1,77.2,Met,-0.56,N/A,,,,,,N/A,,,,,,46.8,74.5,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,HISP,C,64,59.3,81.7,Met,0.7,N/A,,,,,,N/A,,,,,,55.2,80.9,57.9,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,WHTE,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,EDS,C,59,53.4,80.2,Met,0.1,N/A,,,,,,N/A,,,,,,50.2,71.3,51.6,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,ELS,C,62,56.8,81.1,Met,0.47,N/A,,,,,,N/A,,,,,,52.7,75.8,57.7,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600300,Albemarle Road Elementary,Southwest,0K-05,Y,3,SWD,D,40,32,74.4,Met,-1.12,N/A,,,,,,N/A,,,,,,32,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,ALL,D,51,43.9,77.3,Met,-0.54,D,50,41.5,85.7,Exceeded,2.28,D,48,44.7,60.9,NotMet,-3.82,43.1,67,10.9,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,ASIA,C,59,54.7,76.8,Met,-0.63,N/A,,,,,,N/A,,,,,,58.6,83.3,6.3,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,BLCK,D,51,43.4,80.9,Met,0.38,N/A,,,,,,N/A,,,,,,38.3,72.5,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,HISP,D,50,42.1,80.6,Met,0.27,N/A,,,,,,N/A,,,,,,44,58.3,11.9,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,MULT,D,47,46.9,,,,N/A,,,,,,N/A,,,,,,46.9,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,WHTE,D,51,44.3,78.9,Met,-0.22,N/A,,,,,,N/A,,,,,,44.3,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,EDS,D,47,38.5,80.8,Met,0.33,N/A,,,,,,N/A,,,,,,37.1,64.4,6.3,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,ELS,D,43,33.1,82.2,Met,0.88,N/A,,,,,,N/A,,,,,,36.7,47.7,10.9,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600301,Albemarle Road Middle,Southwest,06-08,Y,3,SWD,F,21,5.2,86.3,Exceeded,2.55,N/A,,,,,,N/A,,,,,,<5,22.9,<5,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,ALL,A,93,91.8,100,Exceeded,10.06,N/A,,,,,,N/A,,,,,,88.7,,,>95,91.2,89.8,94.9,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,ASIA,A,97,97.4,93.4,Exceeded,6.08,N/A,,,,,,N/A,,,,,,>95,,,>95,>95,>95,>95,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,BLCK,B,83,81.3,91.3,Exceeded,4.8,N/A,,,,,,N/A,,,,,,73.8,,,94.8,78.7,75,91.5,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,HISP,A,85,83.5,89.1,Exceeded,3.66,N/A,,,,,,N/A,,,,,,83,,,>95,86,62.3,88.6,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,MULT,B,79,77.6,83.6,Met,1.46,N/A,,,,,,N/A,,,,,,77.6,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,WHTE,A,94,93.6,94.2,Exceeded,6.57,N/A,,,,,,N/A,,,,,,90.5,,,>95,92.2,93.9,>95,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,EDS,B,80,77.7,88.9,Exceeded,3.57,N/A,,,,,,N/A,,,,,,71.3,,,90.8,84.6,64.6,83.1,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,ELS,B,80,78.9,85.6,Exceeded,2.26,N/A,,,,,,N/A,,,,,,72.6,,,>95,85.7,57.5,86,,,,
2019,600,Charlotte-Mecklenburg Schools,600302,Ardrey Kell High,Southwest,09-12,,3,SWD,C,61,54.8,86.8,Exceeded,2.72,N/A,,,,,,N/A,,,,,,40.6,,,85.2,58.5,53.1,50,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,ALL,D,43,38.3,59.3,NotMet,-4.39,D,41,33.1,74.8,Met,-1.03,D,51,49.3,55.4,NotMet,-6.73,41.2,,27.8,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,ASIA,D,50,50,,,,N/A,,,,,,N/A,,,,,,50,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,BLCK,D,42,33.9,75.3,Met,-0.94,N/A,,,,,,N/A,,,,,,33.9,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,HISP,D,41,37,58.3,NotMet,-4.98,N/A,,,,,,N/A,,,,,,41.8,,22,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,WHTE,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,EDS,D,45,38.5,69.7,NotMet,-2.05,N/A,,,,,,N/A,,,,,,41.3,,29.6,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,ELS,D,41,36.3,61.9,NotMet,-3.62,N/A,,,,,,N/A,,,,,,39.6,,27.8,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600303,Charlotte East Language Academy,Southwest,0K-07,Y,3,SWD,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,ALL,D,53,52.2,54.4,NotMet,-7.36,D,53,49.6,65.7,NotMet,-2.86,D,48,47.5,50.7,NotMet,-9.53,48.5,82.8,10.3,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,ASIA,B,76,76,78.4,Met,-0.31,N/A,,,,,,N/A,,,,,,76,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,BLCK,D,48,46.7,55.5,NotMet,-6.69,N/A,,,,,,N/A,,,,,,41.6,78,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,HISP,D,48,45.3,59.8,NotMet,-4.11,N/A,,,,,,N/A,,,,,,43.8,85.4,8.3,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,MULT,D,43,42.9,,,,N/A,,,,,,N/A,,,,,,42.9,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,WHTE,B,73,75.6,60.8,NotMet,-3.84,N/A,,,,,,N/A,,,,,,72.7,>95,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,EDS,D,45,41.9,55.1,NotMet,-6.89,N/A,,,,,,N/A,,,,,,37,76.3,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,ELS,F,33,26,63.3,NotMet,-3.33,N/A,,,,,,N/A,,,,,,29,,10.3,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600305,J M Alexander Middle,Southwest,06-08,,3,SWD,F,23,8.6,80.6,Met,0.27,N/A,,,,,,N/A,,,,,,8.6,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,ALL,F,37,32.1,57.9,NotMet,-5.25,F,32,23.1,65.4,NotMet,-2.91,D,42,37.8,58.6,NotMet,-4.82,30.4,42,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,ASIA,D,47,46.9,,,,N/A,,,,,,N/A,,,,,,46.9,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,BLCK,F,35,29.4,56.4,NotMet,-6.12,N/A,,,,,,N/A,,,,,,26.6,44.4,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,HISP,F,39,29.8,74.2,Met,-1.15,N/A,,,,,,N/A,,,,,,29.8,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,WHTE,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,EDS,F,34,27.9,57.5,NotMet,-5.45,N/A,,,,,,N/A,,,,,,26,38.5,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,ELS,F,39,30.8,70,Met,-1.99,N/A,,,,,,N/A,,,,,,30.8,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600308,Allenbrook Elementary,Southwest,PK-05,Y,3,SWD,F,12,11.8,,,,N/A,,,,,,N/A,,,,,,11.8,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,ALL,D,42,33.4,75.6,Met,-0.87,F,34,22.5,79.8,Met,-0.03,D,47,39.7,76.7,Met,-0.65,31.1,45.2,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,BLCK,F,39,30,74.6,Met,-1.07,N/A,,,,,,N/A,,,,,,27.6,42.5,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,HISP,D,46,45.8,,,,N/A,,,,,,N/A,,,,,,45.8,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,WHTE,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,EDS,F,38,29.6,72.4,Met,-1.51,N/A,,,,,,N/A,,,,,,27.9,38.3,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,ELS,F,36,36.1,,,,N/A,,,,,,N/A,,,,,,36.1,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600311,Ashley Park PreK-8 School,Southwest,PK-08,Y,3,SWD,F,11,11.3,,,,N/A,,,,,,N/A,,,,,,11.3,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,ALL,B,82,83.6,77,Met,-0.59,N/A,,,,,,N/A,,,,,,80.1,,,91.8,77.5,78.3,92.7,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,ASIA,A,89,89.2,86,Exceeded,2.4,N/A,,,,,,N/A,,,,,,89.2,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,BLCK,C,68,64.5,82.8,Met,1.15,N/A,,,,,,N/A,,,,,,52.8,,,90.8,46.6,51.5,82.3,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,HISP,B,74,70.8,85.4,Exceeded,2.17,N/A,,,,,,N/A,,,,,,67.9,,,76.5,62.7,56.7,92.4,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,MULT,C,69,69.4,,,,N/A,,,,,,N/A,,,,,,69.4,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,WHTE,A,85,88.6,69.4,NotMet,-2.12,N/A,,,,,,N/A,,,,,,86.2,,,94.5,84.1,85.4,94.4,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,EDS,C,66,61.4,81.9,Met,0.78,N/A,,,,,,N/A,,,,,,57.8,,,72.8,51.1,46.5,78.7,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,ELS,D,54,46.2,85.7,Exceeded,2.31,N/A,,,,,,N/A,,,,,,46.2,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600312,William Amos Hough High,Southwest,09-12,,3,SWD,D,50,42.8,80.6,Met,0.26,N/A,,,,,,N/A,,,,,,25,,,72,,27.3,47.4,,,,
2019,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,,3,ALL,A,90,87,100,Exceeded,12.78,A,85,82.6,96.3,Exceeded,7.81,A,91,89.4,97.2,Exceeded,8.37,86,>95,44.2,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,,3,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,,3,ASIA,A,92,92.3,91,Exceeded,4.6,N/A,,,,,,N/A,,,,,,92.3,,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,,3,BLCK,B,75,70.1,93.7,Exceeded,6.27,N/A,,,,,,N/A,,,,,,66.3,90.4,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,,3,HISP,B,82,79.1,92.7,Exceeded,5.67,N/A,,,,,,N/A,,,,,,76.8,93.5,,,,,,,,,
2019,600,Charlotte-Mecklenburg Schools,600313,Bailey Middle,Southwest,06-08,,3,MULT,B,83,84.8,77.7,Met,-0.46,N/A,,,,,,N/A,,,,,,84.8,,,,,,,,,,
